"sample_ID,N,10,0","COUNT,N,10,0","AREA,N,19,11","MIN,N,19,11","MAX,N,19,11","RANGE,N,19,11","MEAN,N,19,11","STD,N,19,11","SUM,N,19,11"
415,1,1000000,0.129187563,0.129187563,0,0.129187563,0,0.129187563
416,1,1000000,0.15021253,0.15021253,0,0.15021253,0,0.15021253
417,1,1000000,0.175335136,0.175335136,0,0.175335136,0,0.175335136
418,1,1000000,0.183946677,0.183946677,0,0.183946677,0,0.183946677
419,1,1000000,0.250714299,0.250714299,0,0.250714299,0,0.250714299
420,1,1000000,0.571810801,0.571810801,0,0.571810801,0,0.571810801
421,1,1000000,0.519422031,0.519422031,0,0.519422031,0,0.519422031
422,1,1000000,0.489789335,0.489789335,0,0.489789335,0,0.489789335
423,1,1000000,0.224779069,0.224779069,0,0.224779069,0,0.224779069
424,1,1000000,0.348817475,0.348817475,0,0.348817475,0,0.348817475
425,1,1000000,0.67619063,0.67619063,0,0.67619063,0,0.67619063
426,1,1000000,0.449740287,0.449740287,0,0.449740287,0,0.449740287
427,1,1000000,0.124775097,0.124775097,0,0.124775097,0,0.124775097
428,1,1000000,0.238530475,0.238530475,0,0.238530475,0,0.238530475
429,1,1000000,0.653893537,0.653893537,0,0.653893537,0,0.653893537
430,1,1000000,0.69371733,0.69371733,0,0.69371733,0,0.69371733
431,1,1000000,0.062273718,0.062273718,0,0.062273718,0,0.062273718
432,1,1000000,0.721476389,0.721476389,0,0.721476389,0,0.721476389
433,1,1000000,0.404482168,0.404482168,0,0.404482168,0,0.404482168
434,1,1000000,0.252639039,0.252639039,0,0.252639039,0,0.252639039
435,1,1000000,0.163848955,0.163848955,0,0.163848955,0,0.163848955
436,1,1000000,0.549045952,0.549045952,0,0.549045952,0,0.549045952
437,1,1000000,0.154402781,0.154402781,0,0.154402781,0,0.154402781
438,1,1000000,0.657394947,0.657394947,0,0.657394947,0,0.657394947
439,1,1000000,0.476131756,0.476131756,0,0.476131756,0,0.476131756
440,1,1000000,0.23368221,0.23368221,0,0.23368221,0,0.23368221
441,1,1000000,0.499737528,0.499737528,0,0.499737528,0,0.499737528
442,1,1000000,0.265847949,0.265847949,0,0.265847949,0,0.265847949
443,1,1000000,0.591431341,0.591431341,0,0.591431341,0,0.591431341
444,1,1000000,0.753040782,0.753040782,0,0.753040782,0,0.753040782
445,1,1000000,0.249615828,0.249615828,0,0.249615828,0,0.249615828
446,1,1000000,0.302388113,0.302388113,0,0.302388113,0,0.302388113
447,1,1000000,0.631221223,0.631221223,0,0.631221223,0,0.631221223
448,1,1000000,0.242356566,0.242356566,0,0.242356566,0,0.242356566
449,1,1000000,0.704992033,0.704992033,0,0.704992033,0,0.704992033
450,1,1000000,0.713639526,0.713639526,0,0.713639526,0,0.713639526
451,1,1000000,0.435877318,0.435877318,0,0.435877318,0,0.435877318
452,1,1000000,0.06149777,0.06149777,0,0.06149777,0,0.06149777
453,1,1000000,0.322654452,0.322654452,0,0.322654452,0,0.322654452
454,1,1000000,0.71991803,0.71991803,0,0.71991803,0,0.71991803
455,1,1000000,0.701422777,0.701422777,0,0.701422777,0,0.701422777
456,1,1000000,0.771545974,0.771545974,0,0.771545974,0,0.771545974
457,1,1000000,0.696952861,0.696952861,0,0.696952861,0,0.696952861
458,1,1000000,0.699123646,0.699123646,0,0.699123646,0,0.699123646
459,1,1000000,0.549873091,0.549873091,0,0.549873091,0,0.549873091
460,1,1000000,0.694270785,0.694270785,0,0.694270785,0,0.694270785
463,1,1000000,0.157654896,0.157654896,0,0.157654896,0,0.157654896
464,1,1000000,0.778340609,0.778340609,0,0.778340609,0,0.778340609
465,1,1000000,0.902857902,0.902857902,0,0.902857902,0,0.902857902
466,1,1000000,0.203244165,0.203244165,0,0.203244165,0,0.203244165
473,1,1000000,0.184614475,0.184614475,0,0.184614475,0,0.184614475
475,1,1000000,0.146207143,0.146207143,0,0.146207143,0,0.146207143
480,1,1000000,0.160948874,0.160948874,0,0.160948874,0,0.160948874
490,1,1000000,0.146477769,0.146477769,0,0.146477769,0,0.146477769
494,1,1000000,0.470239034,0.470239034,0,0.470239034,0,0.470239034
504,1,1000000,0.285632276,0.285632276,0,0.285632276,0,0.285632276
505,1,1000000,0.762893827,0.762893827,0,0.762893827,0,0.762893827
506,1,1000000,0.107960973,0.107960973,0,0.107960973,0,0.107960973
507,1,1000000,0.132872129,0.132872129,0,0.132872129,0,0.132872129
508,1,1000000,0.206383547,0.206383547,0,0.206383547,0,0.206383547
509,1,1000000,0.422119004,0.422119004,0,0.422119004,0,0.422119004
510,1,1000000,0.166698726,0.166698726,0,0.166698726,0,0.166698726
511,1,1000000,0.450183377,0.450183377,0,0.450183377,0,0.450183377
512,1,1000000,0.553950148,0.553950148,0,0.553950148,0,0.553950148
513,1,1000000,0.339559821,0.339559821,0,0.339559821,0,0.339559821
514,1,1000000,0.590645006,0.590645006,0,0.590645006,0,0.590645006
515,1,1000000,0.563927209,0.563927209,0,0.563927209,0,0.563927209
516,1,1000000,0.365550296,0.365550296,0,0.365550296,0,0.365550296
517,1,1000000,0.54566201,0.54566201,0,0.54566201,0,0.54566201
518,1,1000000,0.588703461,0.588703461,0,0.588703461,0,0.588703461
539,1,1000000,0.625709131,0.625709131,0,0.625709131,0,0.625709131
540,1,1000000,0.525583474,0.525583474,0,0.525583474,0,0.525583474
543,1,1000000,0.493762944,0.493762944,0,0.493762944,0,0.493762944
544,1,1000000,0.315144093,0.315144093,0,0.315144093,0,0.315144093
545,1,1000000,0.18091574,0.18091574,0,0.18091574,0,0.18091574
547,1,1000000,0.179317719,0.179317719,0,0.179317719,0,0.179317719
548,1,1000000,0.266319383,0.266319383,0,0.266319383,0,0.266319383
549,1,1000000,0.231964026,0.231964026,0,0.231964026,0,0.231964026
550,1,1000000,0.096935142,0.096935142,0,0.096935142,0,0.096935142
551,1,1000000,0.305800524,0.305800524,0,0.305800524,0,0.305800524
552,1,1000000,0.097965774,0.097965774,0,0.097965774,0,0.097965774
553,1,1000000,0.369459909,0.369459909,0,0.369459909,0,0.369459909
554,1,1000000,0.158320665,0.158320665,0,0.158320665,0,0.158320665
556,1,1000000,0.891145274,0.891145274,0,0.891145274,0,0.891145274
557,1,1000000,0.237795607,0.237795607,0,0.237795607,0,0.237795607
558,1,1000000,0.42888806,0.42888806,0,0.42888806,0,0.42888806
559,1,1000000,0.345487574,0.345487574,0,0.345487574,0,0.345487574
561,1,1000000,0.431824105,0.431824105,0,0.431824105,0,0.431824105
562,1,1000000,0.131046481,0.131046481,0,0.131046481,0,0.131046481
563,1,1000000,0.097500638,0.097500638,0,0.097500638,0,0.097500638
564,1,1000000,0.244098964,0.244098964,0,0.244098964,0,0.244098964
565,1,1000000,0.139304733,0.139304733,0,0.139304733,0,0.139304733
566,1,1000000,0.104046101,0.104046101,0,0.104046101,0,0.104046101
567,1,1000000,0.159319091,0.159319091,0,0.159319091,0,0.159319091
568,1,1000000,0.475940616,0.475940616,0,0.475940616,0,0.475940616
569,1,1000000,0.44860529,0.44860529,0,0.44860529,0,0.44860529
570,1,1000000,0.337247191,0.337247191,0,0.337247191,0,0.337247191
571,1,1000000,0.532464106,0.532464106,0,0.532464106,0,0.532464106
572,1,1000000,0.634149188,0.634149188,0,0.634149188,0,0.634149188
574,1,1000000,0.51429138,0.51429138,0,0.51429138,0,0.51429138
575,1,1000000,0.480468063,0.480468063,0,0.480468063,0,0.480468063
576,1,1000000,0.659790132,0.659790132,0,0.659790132,0,0.659790132
577,1,1000000,0.154697957,0.154697957,0,0.154697957,0,0.154697957
578,1,1000000,0.116691821,0.116691821,0,0.116691821,0,0.116691821
579,1,1000000,0.150616325,0.150616325,0,0.150616325,0,0.150616325
580,1,1000000,0.276146356,0.276146356,0,0.276146356,0,0.276146356
582,1,1000000,0.469253927,0.469253927,0,0.469253927,0,0.469253927
583,1,1000000,0.536921668,0.536921668,0,0.536921668,0,0.536921668
584,1,1000000,0.485725933,0.485725933,0,0.485725933,0,0.485725933
585,1,1000000,0.54263342,0.54263342,0,0.54263342,0,0.54263342
596,1,1000000,0.191839085,0.191839085,0,0.191839085,0,0.191839085
597,1,1000000,0.199502935,0.199502935,0,0.199502935,0,0.199502935
598,1,1000000,0.614407634,0.614407634,0,0.614407634,0,0.614407634
599,1,1000000,0.290481483,0.290481483,0,0.290481483,0,0.290481483
613,1,1000000,0.221972973,0.221972973,0,0.221972973,0,0.221972973
614,1,1000000,0.122973212,0.122973212,0,0.122973212,0,0.122973212
615,1,1000000,0.513073736,0.513073736,0,0.513073736,0,0.513073736
616,1,1000000,0.411298995,0.411298995,0,0.411298995,0,0.411298995
617,1,1000000,0.588531804,0.588531804,0,0.588531804,0,0.588531804
636,1,1000000,0.125166698,0.125166698,0,0.125166698,0,0.125166698
641,1,1000000,0.321565735,0.321565735,0,0.321565735,0,0.321565735
650,1,1000000,0.207995896,0.207995896,0,0.207995896,0,0.207995896
652,1,1000000,0.428344388,0.428344388,0,0.428344388,0,0.428344388
654,1,1000000,0.316576898,0.316576898,0,0.316576898,0,0.316576898
655,1,1000000,0.373605578,0.373605578,0,0.373605578,0,0.373605578
656,1,1000000,0.385719101,0.385719101,0,0.385719101,0,0.385719101
657,1,1000000,0.744558257,0.744558257,0,0.744558257,0,0.744558257
658,1,1000000,0.63729958,0.63729958,0,0.63729958,0,0.63729958
659,1,1000000,0.596946471,0.596946471,0,0.596946471,0,0.596946471
660,1,1000000,0.635175029,0.635175029,0,0.635175029,0,0.635175029
661,1,1000000,0.362964666,0.362964666,0,0.362964666,0,0.362964666
662,1,1000000,0.43131033,0.43131033,0,0.43131033,0,0.43131033
663,1,1000000,0.666988995,0.666988995,0,0.666988995,0,0.666988995
664,1,1000000,0.790193762,0.790193762,0,0.790193762,0,0.790193762
665,1,1000000,0.688437278,0.688437278,0,0.688437278,0,0.688437278
666,1,1000000,0.644832463,0.644832463,0,0.644832463,0,0.644832463
667,1,1000000,0.625061187,0.625061187,0,0.625061187,0,0.625061187
668,1,1000000,0.740768457,0.740768457,0,0.740768457,0,0.740768457
669,1,1000000,0.657940706,0.657940706,0,0.657940706,0,0.657940706
670,1,1000000,0.337286855,0.337286855,0,0.337286855,0,0.337286855
671,1,1000000,0.203250741,0.203250741,0,0.203250741,0,0.203250741
672,1,1000000,0.5,0.5,0,0.5,0,0.5
673,1,1000000,0.349072115,0.349072115,0,0.349072115,0,0.349072115
674,1,1000000,0.613209102,0.613209102,0,0.613209102,0,0.613209102
675,1,1000000,0.679360343,0.679360343,0,0.679360343,0,0.679360343
676,1,1000000,0.764677619,0.764677619,0,0.764677619,0,0.764677619
677,1,1000000,0.494489569,0.494489569,0,0.494489569,0,0.494489569
678,1,1000000,0.694408826,0.694408826,0,0.694408826,0,0.694408826
679,1,1000000,0.609082747,0.609082747,0,0.609082747,0,0.609082747
680,1,1000000,0.753679933,0.753679933,0,0.753679933,0,0.753679933
682,1,1000000,0.242370542,0.242370542,0,0.242370542,0,0.242370542
683,1,1000000,0.580845324,0.580845324,0,0.580845324,0,0.580845324
684,1,1000000,0.694165241,0.694165241,0,0.694165241,0,0.694165241
685,1,1000000,0.75919568,0.75919568,0,0.75919568,0,0.75919568
686,1,1000000,0.251663952,0.251663952,0,0.251663952,0,0.251663952
687,1,1000000,0.426913377,0.426913377,0,0.426913377,0,0.426913377
688,1,1000000,0.2490862,0.2490862,0,0.2490862,0,0.2490862
689,1,1000000,0.274674129,0.274674129,0,0.274674129,0,0.274674129
690,1,1000000,0.161000691,0.161000691,0,0.161000691,0,0.161000691
691,1,1000000,0.158897661,0.158897661,0,0.158897661,0,0.158897661
692,1,1000000,0.270678262,0.270678262,0,0.270678262,0,0.270678262
693,1,1000000,0.554039464,0.554039464,0,0.554039464,0,0.554039464
694,1,1000000,0.268315207,0.268315207,0,0.268315207,0,0.268315207
695,1,1000000,0.2785434,0.2785434,0,0.2785434,0,0.2785434
696,1,1000000,0.34419239,0.34419239,0,0.34419239,0,0.34419239
697,1,1000000,0.635384483,0.635384483,0,0.635384483,0,0.635384483
698,1,1000000,0.42985628,0.42985628,0,0.42985628,0,0.42985628
699,1,1000000,0.609890204,0.609890204,0,0.609890204,0,0.609890204
700,1,1000000,0.50132878,0.50132878,0,0.50132878,0,0.50132878
701,1,1000000,0.16672789,0.16672789,0,0.16672789,0,0.16672789
702,1,1000000,0.752780446,0.752780446,0,0.752780446,0,0.752780446
703,1,1000000,0.524117603,0.524117603,0,0.524117603,0,0.524117603
704,1,1000000,0.756602913,0.756602913,0,0.756602913,0,0.756602913
705,1,1000000,0.271788194,0.271788194,0,0.271788194,0,0.271788194
706,1,1000000,0.487776825,0.487776825,0,0.487776825,0,0.487776825
707,1,1000000,0.717180834,0.717180834,0,0.717180834,0,0.717180834
708,1,1000000,0.327158021,0.327158021,0,0.327158021,0,0.327158021
709,1,1000000,0.482871202,0.482871202,0,0.482871202,0,0.482871202
710,1,1000000,0.667544403,0.667544403,0,0.667544403,0,0.667544403
711,1,1000000,0.660724918,0.660724918,0,0.660724918,0,0.660724918
712,1,1000000,0.650121672,0.650121672,0,0.650121672,0,0.650121672
713,1,1000000,0.687159128,0.687159128,0,0.687159128,0,0.687159128
714,1,1000000,0.1694002,0.1694002,0,0.1694002,0,0.1694002
715,1,1000000,0.244491193,0.244491193,0,0.244491193,0,0.244491193
716,1,1000000,0.262225582,0.262225582,0,0.262225582,0,0.262225582
717,1,1000000,0.333852373,0.333852373,0,0.333852373,0,0.333852373
718,1,1000000,0.329298399,0.329298399,0,0.329298399,0,0.329298399
719,1,1000000,0.694518524,0.694518524,0,0.694518524,0,0.694518524
720,1,1000000,0.503898962,0.503898962,0,0.503898962,0,0.503898962
721,1,1000000,0.629232442,0.629232442,0,0.629232442,0,0.629232442
722,1,1000000,0.362014753,0.362014753,0,0.362014753,0,0.362014753
723,1,1000000,0.31214505,0.31214505,0,0.31214505,0,0.31214505
724,1,1000000,0.829157523,0.829157523,0,0.829157523,0,0.829157523
725,1,1000000,0.736080351,0.736080351,0,0.736080351,0,0.736080351
726,1,1000000,0.856566779,0.856566779,0,0.856566779,0,0.856566779
727,1,1000000,0.73432528,0.73432528,0,0.73432528,0,0.73432528
729,1,1000000,0.614424883,0.614424883,0,0.614424883,0,0.614424883
730,1,1000000,0.566842687,0.566842687,0,0.566842687,0,0.566842687
731,1,1000000,0.287567183,0.287567183,0,0.287567183,0,0.287567183
732,1,1000000,0.751123155,0.751123155,0,0.751123155,0,0.751123155
733,1,1000000,0.552074613,0.552074613,0,0.552074613,0,0.552074613
734,1,1000000,0.65067309,0.65067309,0,0.65067309,0,0.65067309
735,1,1000000,0.601813836,0.601813836,0,0.601813836,0,0.601813836
736,1,1000000,0.277182619,0.277182619,0,0.277182619,0,0.277182619
737,1,1000000,0.426940941,0.426940941,0,0.426940941,0,0.426940941
738,1,1000000,0.362190456,0.362190456,0,0.362190456,0,0.362190456
739,1,1000000,0.66617798,0.66617798,0,0.66617798,0,0.66617798
740,1,1000000,0.70893629,0.70893629,0,0.70893629,0,0.70893629
741,1,1000000,0.325108548,0.325108548,0,0.325108548,0,0.325108548
742,1,1000000,0.398374006,0.398374006,0,0.398374006,0,0.398374006
743,1,1000000,0.674108989,0.674108989,0,0.674108989,0,0.674108989
744,1,1000000,0.266181749,0.266181749,0,0.266181749,0,0.266181749
745,1,1000000,0.240339337,0.240339337,0,0.240339337,0,0.240339337
746,1,1000000,0.593604043,0.593604043,0,0.593604043,0,0.593604043
747,1,1000000,0.239091617,0.239091617,0,0.239091617,0,0.239091617
748,1,1000000,0.31026507,0.31026507,0,0.31026507,0,0.31026507
749,1,1000000,0.303860665,0.303860665,0,0.303860665,0,0.303860665
750,1,1000000,0.166272324,0.166272324,0,0.166272324,0,0.166272324
751,1,1000000,0.627496778,0.627496778,0,0.627496778,0,0.627496778
752,1,1000000,0.771266579,0.771266579,0,0.771266579,0,0.771266579
753,1,1000000,0.202464366,0.202464366,0,0.202464366,0,0.202464366
754,1,1000000,0.474548248,0.474548248,0,0.474548248,0,0.474548248
755,1,1000000,0.728761779,0.728761779,0,0.728761779,0,0.728761779
756,1,1000000,0.829811395,0.829811395,0,0.829811395,0,0.829811395
757,1,1000000,0.272552553,0.272552553,0,0.272552553,0,0.272552553
758,1,1000000,0.60475969,0.60475969,0,0.60475969,0,0.60475969
759,1,1000000,0.647306418,0.647306418,0,0.647306418,0,0.647306418
760,1,1000000,0.431868804,0.431868804,0,0.431868804,0,0.431868804
761,1,1000000,0.793914937,0.793914937,0,0.793914937,0,0.793914937
763,1,1000000,0.305892137,0.305892137,0,0.305892137,0,0.305892137
764,1,1000000,0.568394835,0.568394835,0,0.568394835,0,0.568394835
765,1,1000000,0.316887884,0.316887884,0,0.316887884,0,0.316887884
766,1,1000000,0.531070399,0.531070399,0,0.531070399,0,0.531070399
767,1,1000000,0.649322375,0.649322375,0,0.649322375,0,0.649322375
768,1,1000000,0.692517731,0.692517731,0,0.692517731,0,0.692517731
769,1,1000000,0.703502003,0.703502003,0,0.703502003,0,0.703502003
770,1,1000000,0.584447943,0.584447943,0,0.584447943,0,0.584447943
771,1,1000000,0.803227486,0.803227486,0,0.803227486,0,0.803227486
772,1,1000000,0.690983516,0.690983516,0,0.690983516,0,0.690983516
773,1,1000000,0.379091258,0.379091258,0,0.379091258,0,0.379091258
774,1,1000000,0.219710743,0.219710743,0,0.219710743,0,0.219710743
775,1,1000000,0.604861787,0.604861787,0,0.604861787,0,0.604861787
776,1,1000000,0.167939855,0.167939855,0,0.167939855,0,0.167939855
777,1,1000000,0.65693781,0.65693781,0,0.65693781,0,0.65693781
778,1,1000000,0.334065254,0.334065254,0,0.334065254,0,0.334065254
779,1,1000000,0.410784509,0.410784509,0,0.410784509,0,0.410784509
780,1,1000000,0.734433593,0.734433593,0,0.734433593,0,0.734433593
781,1,1000000,0.354499426,0.354499426,0,0.354499426,0,0.354499426
782,1,1000000,0.243992674,0.243992674,0,0.243992674,0,0.243992674
783,1,1000000,0.339592572,0.339592572,0,0.339592572,0,0.339592572
784,1,1000000,0.530387438,0.530387438,0,0.530387438,0,0.530387438
785,1,1000000,0.601654005,0.601654005,0,0.601654005,0,0.601654005
786,1,1000000,0.723401091,0.723401091,0,0.723401091,0,0.723401091
787,1,1000000,0.247384284,0.247384284,0,0.247384284,0,0.247384284
788,1,1000000,0.722323472,0.722323472,0,0.722323472,0,0.722323472
789,1,1000000,0.346566001,0.346566001,0,0.346566001,0,0.346566001
790,1,1000000,0.185397199,0.185397199,0,0.185397199,0,0.185397199
791,1,1000000,0.339054904,0.339054904,0,0.339054904,0,0.339054904
792,1,1000000,0.217958006,0.217958006,0,0.217958006,0,0.217958006
793,1,1000000,0.759022678,0.759022678,0,0.759022678,0,0.759022678
794,1,1000000,0.629267666,0.629267666,0,0.629267666,0,0.629267666
795,1,1000000,0.820250621,0.820250621,0,0.820250621,0,0.820250621
796,1,1000000,0.372419758,0.372419758,0,0.372419758,0,0.372419758
797,1,1000000,0.476866038,0.476866038,0,0.476866038,0,0.476866038
798,1,1000000,0.219772467,0.219772467,0,0.219772467,0,0.219772467
799,1,1000000,0.43554461,0.43554461,0,0.43554461,0,0.43554461
800,1,1000000,0.312248234,0.312248234,0,0.312248234,0,0.312248234
801,1,1000000,0.39300427,0.39300427,0,0.39300427,0,0.39300427
802,1,1000000,0.796989105,0.796989105,0,0.796989105,0,0.796989105
803,1,1000000,0.650723424,0.650723424,0,0.650723424,0,0.650723424
804,1,1000000,0.2984079,0.2984079,0,0.2984079,0,0.2984079
805,1,1000000,0.793900476,0.793900476,0,0.793900476,0,0.793900476
806,1,1000000,0.307657545,0.307657545,0,0.307657545,0,0.307657545
807,1,1000000,0.337016199,0.337016199,0,0.337016199,0,0.337016199
808,1,1000000,0.312987502,0.312987502,0,0.312987502,0,0.312987502
809,1,1000000,0.345971517,0.345971517,0,0.345971517,0,0.345971517
810,1,1000000,0.240909803,0.240909803,0,0.240909803,0,0.240909803
811,1,1000000,0.362186111,0.362186111,0,0.362186111,0,0.362186111
812,1,1000000,0.204456979,0.204456979,0,0.204456979,0,0.204456979
813,1,1000000,0.743957457,0.743957457,0,0.743957457,0,0.743957457
814,1,1000000,0.640054018,0.640054018,0,0.640054018,0,0.640054018
815,1,1000000,0.328297304,0.328297304,0,0.328297304,0,0.328297304
816,1,1000000,0.677070566,0.677070566,0,0.677070566,0,0.677070566
817,1,1000000,0.537679747,0.537679747,0,0.537679747,0,0.537679747
818,1,1000000,0.679689517,0.679689517,0,0.679689517,0,0.679689517
819,1,1000000,0.339128653,0.339128653,0,0.339128653,0,0.339128653
820,1,1000000,0.341658646,0.341658646,0,0.341658646,0,0.341658646
821,1,1000000,0.536278986,0.536278986,0,0.536278986,0,0.536278986
822,1,1000000,0.587776836,0.587776836,0,0.587776836,0,0.587776836
823,1,1000000,0.666114487,0.666114487,0,0.666114487,0,0.666114487
824,1,1000000,0.574571651,0.574571651,0,0.574571651,0,0.574571651
825,1,1000000,0.69858932,0.69858932,0,0.69858932,0,0.69858932
826,1,1000000,0.22713729,0.22713729,0,0.22713729,0,0.22713729
827,1,1000000,0.209790492,0.209790492,0,0.209790492,0,0.209790492
828,1,1000000,0.782979715,0.782979715,0,0.782979715,0,0.782979715
829,1,1000000,0.284505494,0.284505494,0,0.284505494,0,0.284505494
830,1,1000000,0.522853183,0.522853183,0,0.522853183,0,0.522853183
831,1,1000000,0.320996575,0.320996575,0,0.320996575,0,0.320996575
832,1,1000000,0.397212092,0.397212092,0,0.397212092,0,0.397212092
833,1,1000000,0.200972616,0.200972616,0,0.200972616,0,0.200972616
834,1,1000000,0.301658317,0.301658317,0,0.301658317,0,0.301658317
835,1,1000000,0.358953548,0.358953548,0,0.358953548,0,0.358953548
836,1,1000000,0.537337753,0.537337753,0,0.537337753,0,0.537337753
837,1,1000000,0.222535418,0.222535418,0,0.222535418,0,0.222535418
838,1,1000000,0.690461562,0.690461562,0,0.690461562,0,0.690461562
839,1,1000000,0.214954877,0.214954877,0,0.214954877,0,0.214954877
840,1,1000000,0.228965466,0.228965466,0,0.228965466,0,0.228965466
